image_path,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95
img_001133.jpg,0,0,0,0,0.000975921,0.000975921,0.007807364,0.03708498,0.12979743,0.11613454,0.08197732,0.09466429,0.09856797,0.096616134,0.101495735,0.147364,0.15907505,0.1522436,0.13370112,0.16883425,0.15614729,0.17176202,0.15321952,0.17859346,0.17371385,0.13565296,0.15517136,0.14638808,0.13662888,0.14931583,0.18737674,0.7260849,0,0,0,0,0,0,0,0,0.009458347,0.029163236,0.12138212,0.0898543,0.062267452,0.05832647,0.047291733,0.052809104,0.062267452,0.0717258,0.08118414,0.11350016,0.0898543,0.09694806,0.1268995,0.13714603,0.14029881,0.15054536,0.15763912,0.15527453,0.1607919,0.17734401,0.20414266,0.8323345,0,0,0,0,0,0,0,0.001110092,0.006660549,0.006660549,0.00388532,0.004440366,0.002220183,0.013321099,0.015541282,0.015541282,0.02109174,0.029972473,0.033857793,0.032192655,0.04107339,0.047733936,0.04717889,0.06716054,0.074376136,0.079926595,0.08825228,0.120999984,0.16651374,0.20703208,0.23977979,0.9069448
img_001134.jpg,0,0,0,0,0.002053392,0.35729027,0.46714675,0.24538039,0.25770074,0.27618128,0.33880973,0.25667405,0.17556505,0.113963276,0.10266962,0.08213569,0.08932257,0.10472301,0.11498997,0.12217685,0.07494882,0.09856284,0.09650944,0.13860399,0.16632478,0.16940486,0.19096549,0.16016461,0.003080089,0,0,0,0,0,0,0,0,0.29253674,0.42661607,0.3128518,0.26917443,0.2976155,0.38192296,0.2397176,0.16150466,0.10868552,0.093449235,0.10665402,0.09040198,0.1198588,0.13001633,0.10462251,0.09040198,0.1005595,0.09446499,0.1584574,0.17470944,0.1990875,0.19807175,0.009141773,0,0,0,0,0,0,0,0,0.04875273,0.33279037,0.37306437,0.3052345,0.13989913,0.1897117,0.14731804,0.10492435,0.083727516,0.07524878,0.095385775,0.13248025,0.16003613,0.2554219,0.2098487,0.19289124,0.13671961,0.14731804,0.1642755,0.17911328,0.25330222,0.35716674,0.2522424,0.004239368,0,0,0,0
img_001135.jpg,0,0.003764798,0.37422088,0.37120906,0.4894237,0.44951683,0.35991466,0.24697073,0.22362898,0.118214644,0.10692025,0.07906075,0.051954206,0.033883177,0.042918693,0.03011838,0.027106542,0.021082867,0.01505919,0.01505919,0.007529595,0.004517757,0.001505919,0.005270717,0.003011838,0,0.00075296,0.00075296,0.00075296,0,0,0,0,0.14533499,0.43670034,0.5479616,0.48190022,0.37620205,0.24894701,0.12586427,0.12169197,0.10569817,0.06119368,0.054935236,0.039636813,0.031292222,0.02294763,0.01529842,0.01529842,0.004172296,0.003476914,0.001390765,0.002781531,0.002086148,0.001390765,0.001390765,0.000695383,0,0,0,0,0,0,0,0,0.02461248,0.1793195,0.61765605,0.65867686,0.3117581,0.1382987,0.13126656,0.08848773,0.06621929,0.05684311,0.034574676,0.02812855,0.02461248,0.011720229,0.009962195,0.005274103,0.003516069,0.000586011,0.002344046,0.002344046,0.002344046,0.001172023,0.000586011,0,0,0,0,0,0,0,0
img_001136.jpg,0,0.001161057,0.08417665,0.73436874,0.6118772,0.121330485,0.12191101,0.1195889,0.09868987,0.08649877,0.074307665,0.052828107,0.04992546,0.040637005,0.03773436,0.02554326,0.023801673,0.027284846,0.039475948,0.026704317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015492603,0.2217045,0.91513205,0.22277296,0.11913278,0.11699586,0.08975025,0.09776367,0.07372342,0.058765046,0.050217405,0.04594358,0.02350602,0.024040246,0.02350602,0.022437563,0.028848296,0.038464393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009146445,0.6265314,0.6343712,0.10583743,0.07186492,0.075131506,0.073171556,0.19207533,0.28419307,0.17574239,0.10779738,0.07643814,0.056838617,0.04377227,0.034625825,0.03070592,0.06402511,0.013719666,0,0,0,0,0,0,0,0,0,0,0
img_001137.jpg,0,0.61816406,0.76761943,0.10503392,0.10212784,0.080539845,0.026154691,0.000830308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9820554,0.15534103,0.096267685,0.046571054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94311243,0.29673284,0.14698306,0.029742453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_001138.jpg,0,0.61583686,0.71450377,0.18292183,0.1613038,0.09534108,0.046561923,0.055985168,0.056539476,0.049887773,0.06651703,0.084809214,0.13802284,0.002217234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9423999,0.20455885,0.16078861,0.107639045,0.053596206,0.049576487,0.055382743,0.059849095,0.07056834,0.12505782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002889084,0.91295046,0.1001549,0.07511617,0.21812582,0.22871912,0.094376735,0.07270861,0.11074821,0.15649202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_001139.jpg,0,0,0,0.001501464,0.13137813,0.55479103,0.53226906,0.38362414,0.33933094,0.28602895,0.1283752,0.053301983,0.051049784,0.06005857,0.046545394,0.058557108,0.04279173,0.04129027,0.036035143,0.039788805,0.040539537,0.039788805,0.044293195,0.040539537,0.036035143,0.030780017,0.022521965,0.016516108,0.008258054,0.005255125,0.001501464,0.002252196,0,0,0,0,0.03366317,0.21675797,0.51890546,0.403137,0.41545278,0.3842528,0.35633698,0.16913691,0.08128424,0.05829476,0.045157913,0.060757916,0.0558316,0.060757916,0.052547388,0.041052647,0.04762107,0.03941054,0.0418737,0.03284212,0.05008423,0.052547388,0.051726334,0.041052647,0.027094746,0.010673688,0.011494741,0.003284212,0,0,0,0.002128816,0.028739022,0.13411544,0.24268508,0.26397324,0.3512547,0.38212255,0.37892932,0.37892932,0.17988499,0.19691552,0.15221037,0.13305102,0.14901716,0.1692409,0.14901716,0.14156629,0.16498327,0.11495609,0.100054376,0.073444165,0.07131535,0.07237976,0.10111878,0.09792556,0.055349227,0.023416981,0.02980343,0.021288164
img_001140.jpg,0.001386785,0.15462655,0.23159313,0.37096503,0.48606822,0.4881484,0.38621968,0.27389008,0.21841867,0.19484332,0.019414993,0.005547141,0.003466963,0.00277357,0.00277357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116959065,0.25512123,0.29342362,0.47809583,0.47467598,0.44800112,0.2941076,0.27222052,0.14021409,0.014363394,0.006155741,0.004787798,0.002735885,0.000683971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000562451,0.007311866,0.11305269,0.29022482,0.63838214,0.56413853,0.30766082,0.27166393,0.092241995,0.012936378,0.003937158,0.001687354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_001141.jpg,0,0,0.001779103,0.101408884,0.16990435,0.1432178,0.23573117,0.26241773,0.33891916,0.2668655,0.27487144,0.20192821,0.17613122,0.15922974,0.12097902,0.11831036,0.07739099,0.041808926,0.036471616,0.025796996,0.018680584,0.036471616,0.013343274,0.013343274,0.019570135,0.029355202,0.01601193,0.015122377,0.026686547,0.029355202,0.030244755,0.64225626,0,0,0,0.105521426,0.17586905,0.15151794,0.2642545,0.32558322,0.3120548,0.21465042,0.21374853,0.1948088,0.23719774,0.20292582,0.12806875,0.134382,0.058623016,0.027958669,0.036075704,0.028860562,0.020743528,0.02525299,0.015332174,0.020743528,0.026154883,0.018037852,0.02525299,0.023449207,0.01713596,0.036977593,0.030664347,0.62230587,0,0,0,0,0.030812884,0.0701849,0.10784509,0.21911384,0.23195255,0.41768575,0.34322128,0.19600418,0.21226653,0.21312244,0.22852889,0.22424932,0.041939758,0.048787065,0.023965577,0.038516104,0.023965577,0.026533317,0.029101057,0.01711827,0.017974183,0.01711827,0.025677403,0.025677403,0.020541923,0.032524712,0.03509245,0.58630073
img_001142.jpg,0,0.001784504,0.6758809,0.70264846,0.1766659,0.08342557,0.06602665,0.0651344,0.05175062,0.004015134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005512714,0.939734,0.3145922,0.08746839,0.07240031,0.06872517,0.016905656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001232364,0.82814825,0.5229329,0.16595829,0.08873017,0.07270944,0.002875515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_001143.jpg,0,0,0,0,0,0.002464716,0.67738605,0.64205843,0.35902694,0.001643144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5975947,0.7135092,0.36576563,0.000819184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27579257,0.75026035,0.57162696,0.18516879,0.001742765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_001144.jpg,0.001699985,0.79559296,0.27029762,0.24309784,0.049299564,0.039666314,0.04023298,0.03343304,0.022666465,0.03173305,0.036266346,0.02719976,0.02719976,0.02719976,0.25216442,0.3989298,0.018133173,0.00339997,0.000566662,0,0.001699985,0.000566662,0,0,0,0,0,0,0,0,0,0,0.001171949,0.7893073,0.29005724,0.2642744,0.059769373,0.045705993,0.045120016,0.032228585,0.034572482,0.03691638,0.03281456,0.02754079,0.031056635,0.11074913,0.41135392,0.16465877,0.018165201,0.000585974,0.001171949,0.001171949,0,0.000585974,0.001171949,0,0,0,0,0,0,0,0,0,0.003852217,0.3755911,0.71587026,0.38907388,0.066129714,0.052646957,0.044942528,0.041732345,0.045584563,0.03595402,0.03402791,0.036596056,0.18747453,0.34027913,0.14445812,0.07576026,0.026965516,0.000642036,0.00321018,0.000642036,0.001284072,0.001926108,0.000642036,0.001284072,0.001284072,0,0.001284072,0.000642036,0,0,0,0
img_001145.jpg,0.002991267,0.2836718,0.9078495,0.22284938,0.15903568,0.07378458,0.04137919,0.043871913,0.036393747,0.039883558,0.045367546,0.05982534,0.047860272,0.010469434,0.007976712,0.004985445,0.004985445,0.003489811,0.002492722,0.003489811,0.001994178,0.000997089,0.002991267,0.000997089,0.001994178,0.005982534,0.001994178,0.001994178,0.003489811,0.003489811,0.003489811,0.009970889,0,0.65497893,0.61454815,0.25937912,0.22143638,0.13933076,0.054115072,0.16421124,0.08708172,0.067799345,0.08148361,0.08956977,0.011818234,0.007464148,0.009952197,0.006220123,0.007464148,0.008708173,0.004976098,0.004976098,0.002488049,0.001866037,0.005598111,0.001866037,0.003110061,0.003110061,0.003732074,0.005598111,0.003110061,0.005598111,0.001866037,0.014306283,0,0.1510534,0.8856686,0.27909476,0.17111517,0.102079056,0.07257644,0.09145811,0.09204817,0.056054972,0.09440838,0.16521466,0.106799476,0.034813087,0.006490576,0.010620942,0.004130366,0.007670681,0.008850785,0.007080628,0.005310471,0.005900524,0.003540314,0.005310471,0.002360209,0.003540314,0.001180105,0.002950262,0.008260733,0.002950262,0.005900524,0.02242199
img_001146.jpg,0,0,0.16030885,0.4883523,0.82906324,0.13672118,0.1725395,0.002184044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13403514,0.30881044,0.9154315,0.13403514,0.17518272,0.001222205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005899341,0.046153665,0.95742834,0.21584646,0.18565573,0.010410601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_001147.jpg,0,0,0.007174735,0.12197049,0.13034101,0.11359996,0.12197049,0.18175994,0.14588627,0.22719993,0.2535073,0.28220624,0.31329674,0.2618778,0.2295915,0.21404624,0.19610941,0.21763362,0.17936836,0.13871153,0.1100126,0.13751574,0.13871153,0.09805471,0.093271546,0.12197049,0.19371784,0.36471567,0.14588627,0.029894726,0.021524204,0.106425226,0,0,0.004715919,0.038906332,0.17920493,0.11789797,0.073096745,0.17331003,0.16387819,0.19924758,0.24640676,0.31242964,0.28295514,0.26998636,0.20278452,0.27234432,0.20514248,0.21339534,0.21103738,0.13794063,0.10610818,0.11789797,0.10964512,0.12025593,0.09431838,0.10375022,0.13794063,0.27706024,0.30653474,0.025937555,0.022400616,0.10257124,0,0,0.00221181,0.005529526,0.035388965,0.058612972,0.039812587,0.054189354,0.089578316,0.1492972,0.26431134,0.20127474,0.1504031,0.19685112,0.26652315,0.303018,0.35720736,0.3041239,0.22671056,0.17915663,0.1703094,0.15814444,0.122755475,0.1504031,0.13049681,0.124967285,0.17694482,0.3859609,0.089578316,0.016588578,0.026541725,0.09289604
img_001148.jpg,0,0.52734005,0.8212152,0.16669579,0.06722337,0.0758534,0.057230707,0.049963314,0.050417528,0.031340625,0.012717934,0.000454212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97709095,0.16443984,0.06506867,0.07638496,0.06683684,0.048447866,0.03288797,0.016974434,0.000353634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9730219,0.08961565,0.120580405,0.14972371,0.06957963,0.044443533,0.036793415,0.008378699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_001149.jpg,0.000493245,0.8705766,0.3211022,0.22837223,0.26635206,0.07152046,0.06954748,0.04291228,0.0453785,0.026141962,0.023182495,0.022196006,0.015783826,0.007398668,0.002466223,0.002959468,0.002466223,0.000986489,0.000493245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709213,0.86289454,0.3218577,0.31001016,0.09231195,0.07207243,0.060718555,0.042453624,0.028137866,0.023695044,0.010860229,0.004936468,0.002468234,0.001974587,0.000493647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030917125,0.6963488,0.6464057,0.27968106,0.09750785,0.064212486,0.048040453,0.036149252,0.0247337,0.012842498,0.007134721,0.001902592,0.001902592,0.000475648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_001150.jpg,0,0.0880529,0.3898618,0.2920927,0.7007796,0.4730566,0.13238297,0.10141265,0.0692278,0.043115556,0.029148545,0.035828423,0.03825747,0.025504978,0.019432364,0.019432364,0.023683194,0.006072614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08137201,0.3628391,0.17274877,0.18542145,0.45821777,0.4575508,0.58294374,0.16741289,0.044687904,0.049356792,0.04802282,0.033349182,0.034016166,0.021343477,0.029347282,0.003334918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000803538,0.05303349,0.44998112,0.23061533,0.1382085,0.29248774,0.2683816,0.33507523,0.43551746,0.404983,0.25311437,0.13017312,0.08115731,0.058658253,0.06428302,0.041783962,0.043391038,0.008838915,0.000803538,0,0,0,0,0,0,0,0,0,0,0,0,0
img_001151.jpg,0,0,0.00317578,0.3413963,0.83046633,0.30434555,0.22918542,0.09686127,0.073572226,0.07304293,0.15878898,0.057164032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2955341,0.82273227,0.34533104,0.2462784,0.12774001,0.07415416,0.07577797,0.14614323,0.08335577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010797986,0.6535623,0.26199323,0.21084487,0.6041189,0.16537967,0.10741154,0.21425477,0.09945513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_001152.jpg,0,0,0,0.001237004,0.32100248,0.83497757,0.3581126,0.14472945,0.083497755,0.0958678,0.11318585,0.047624648,0.031543598,0.040821128,0.043295134,0.043295134,0.027832586,0.030306594,0.014844046,0.018555058,0.017936556,0.014844046,0.014844046,0.014844046,0.021647567,0.019173559,0.025358578,0.037110116,0.07298323,0.038347118,0.005566517,0,0,0,0,0,0.11969721,0.48539788,0.61390716,0.4685081,0.2540812,0.15494546,0.15788282,0.09472969,0.046997678,0.054341063,0.046263337,0.05727842,0.04479466,0.03451392,0.019827146,0.027170531,0.019827146,0.017624129,0.019827146,0.018358467,0.031576566,0.022030162,0.030107887,0.05213805,0.09693271,0.019092806,0,0,0,0,0,0,0.052809455,0.2675679,0.42071533,0.5245739,0.4647232,0.2702084,0.12674269,0.08009434,0.04048725,0.028165042,0.032565832,0.049288824,0.043127723,0.058970556,0.15666805,0.23500207,0.14962679,0.09065623,0.07657371,0.04400788,0.03696662,0.046648353,0.033445988,0.039607093,0.06161103,0.14786647,0.02552457,0.000880158
img_001153.jpg,0,0,0,0.03198752,0.65676504,0.6036794,0.31511113,0.09460139,0.07690617,0.061933286,0.055808015,0.06669739,0.060572114,0.04491865,0.03402928,0.031306937,0.019056397,0.01837581,0.033348694,0.038793378,0.029945765,0.07350324,0.2123427,0.06941973,0.006805856,0.007486441,0.004764099,0.008847612,0.007486441,0.011569954,0.012931126,0.09868491,0,0,0,0.014067661,0.23352318,0.6442989,0.5950621,0.22578596,0.097066864,0.08088905,0.076668754,0.067524776,0.07315184,0.0457199,0.03165224,0.030245472,0.021101492,0.023211641,0.038686067,0.046423282,0.06611801,0.26025173,0.048533432,0.008440597,0.004220299,0.007737214,0.007033831,0.007033831,0.007737214,0.00914398,0.011254129,0.09847363,0,0,0,0.004702983,0.2602317,0.6646882,0.45932466,0.16930738,0.056435794,0.047029827,0.039975353,0.044678338,0.052516643,0.15049545,0.23514915,0.16617206,0.072896235,0.039975353,0.054868132,0.04938132,0.08700518,0.3135322,0.061138775,0.005486813,0.007838305,0.007054474,0.007054474,0.007054474,0.010973627,0.010189796,0.022731084,0.10268179
img_001154.jpg,0.001987777,0.010435832,0.63857347,0.7449196,0.10833387,0.0660936,0.07802027,0.056651656,0.042737216,0.03975555,0.044228047,0.03776777,0.042737216,0.036276937,0.032798328,0.016399164,0.014411386,0.017393053,0.002981666,0.002981666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006331469,0.5197081,0.8004032,0.23848534,0.087057695,0.072284274,0.06278706,0.053817485,0.04115455,0.04590315,0.036405947,0.050124127,0.043265037,0.045375526,0.021632519,0.018466784,0.017939162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399022,0.5308139,0.7891395,0.20847332,0.045320287,0.045886792,0.05155183,0.04871931,0.078744,0.10083764,0.10820219,0.07761099,0.054950852,0.050985325,0.028325181,0.02662567,0.023226649,0.028325181,0.015862102,0.002832518,0.000566504,0,0,0,0,0,0,0,0,0,0
img_001155.jpg,0,0.005764826,0.24084163,0.70266825,0.44901592,0.3676678,0.23059306,0.17166372,0.11465599,0.05444558,0.062132016,0.050602365,0.04099432,0.03779164,0.046759147,0.026261987,0.014732334,0.007045899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000603812,0.41663036,0.63460654,0.47278488,0.3743635,0.18053982,0.11774336,0.0748727,0.046493534,0.04287066,0.035624914,0.047701158,0.016302926,0.012076242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002544046,0.1704511,0.5673223,0.42994383,0.46110842,0.42421973,0.21242787,0.10303388,0.077593416,0.08395353,0.049608905,0.019080348,0.00381607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_001156.jpg,0,0.003624222,0.03769191,0.11380057,0.105102435,0.11887448,0.17033844,0.20658065,0.23267505,0.10582728,0.10365275,0.08770617,0.06233662,0.065235995,0.06741053,0.07030991,0.060162086,0.057987552,0.045665197,0.05436333,0.027544087,0.040591285,0.03624222,0.0195708,0.016671421,0.021020487,0.020295642,0.018845955,0.030443465,0.036967065,0.057262708,0.8741624,0,0,0.005878401,0.052170806,0.062458005,0.072745204,0.06613201,0.052905604,0.13299881,0.29024604,0.20353962,0.11022001,0.08229761,0.07715401,0.063927606,0.07054081,0.076419204,0.06319281,0.049966406,0.067601606,0.07494961,0.058049206,0.046292406,0.046292406,0.038209602,0.036005203,0.041883603,0.037474804,0.038209602,0.044822805,0.076419204,0.8707381,0,0,0.01890683,0.051745005,0.044779334,0.049257267,0.040798947,0.041296497,0.0393063,0.0403014,0.03781366,0.041296497,0.0403014,0.03731611,0.026370052,0.033335727,0.035823464,0.027365148,0.030847985,0.028360244,0.03134553,0.02139457,0.020399474,0.024379859,0.020897022,0.028857792,0.020399474,0.022887215,0.04328669,0.06318861,0.09901208,0.976687
img_001157.jpg,0,0.9186835,0.28489295,0.17468943,0.10635362,0.009624762,0.007218571,0.008662285,0.005293619,0.008662285,0.004812381,0.006256095,0.008662285,0.005774857,0.007218571,0.012030953,0.011549714,0.012993429,0.019730762,0.020212,0.022618191,0.027430572,0.047161333,0.11357219,0.12175324,0.005293619,0,0,0,0,0,0,0.002558274,0.95466244,0.1820638,0.16586141,0.008953958,0.007674821,0.009380337,0.004263789,0.008953958,0.007674821,0.005969305,0.005542927,0.006822063,0.007674821,0.007248442,0.010659474,0.014496884,0.014496884,0.02046619,0.018334294,0.019613432,0.04391703,0.107021116,0.11085852,0.001279137,0,0,0,0,0,0,0,0,0.7566788,0.5830485,0.22294542,0.014383576,0.011301382,0.010787682,0.007191788,0.009246584,0.010273983,0.004109593,0.008732885,0.008219186,0.007705487,0.012842478,0.018493168,0.016438372,0.025171258,0.022602763,0.025171258,0.039554834,0.09606174,0.14640425,0.045719225,0.001027398,0,0,0,0,0,0,0
img_001158.jpg,0,0,0.00049537,0.03517127,0.14960174,0.06588421,0.01139351,0.0049537,0.01139351,0.012384251,0.05498607,0.02774072,0.022291651,0.01783332,0.020310171,0.0148611,0.016842581,0.01337499,0.01634721,0.01287962,0.014365731,0.00941203,0.01634721,0.01931943,0.022291651,0.02526387,0.03566664,0.056967553,0.07232402,0.14068508,0.1535647,0.95408267,0,0,0.000389603,0.018700927,0.10714073,0.06973887,0.009350464,0.005454437,0.012467285,0.04246669,0.021038543,0.013636093,0.01324649,0.014025696,0.015584106,0.014415298,0.012856888,0.019869735,0.019480132,0.016363312,0.014804901,0.010519272,0.01168808,0.007012848,0.009350464,0.008181656,0.012856888,0.012467285,0.017142516,0.027272185,0.05142755,0.9868635,0,0,0,0.013141937,0.078851625,0.078851625,0.025532907,0.012766453,0.037923876,0.01914968,0.021778068,0.017647743,0.01727226,0.018398711,0.013141937,0.014268389,0.011640001,0.013141937,0.012015485,0.010889034,0.012015485,0.007885162,0.009011614,0.00863613,0.007134195,0.009387098,0.01051355,0.009762581,0.009762581,0.01727226,0.030038713,0.9901511
img_001159.jpg,0.001697713,0.003395426,0.022070266,0.04923367,0.043574627,0.06564489,0.073001646,0.26088187,0.15109643,0.08658335,0.06394718,0.037915584,0.04131101,0.023767978,0.026031595,0.022070266,0.01980665,0.02263617,0.024333883,0.02263617,0.024333883,0.020938458,0.022070266,0.020938458,0.015279415,0.020372553,0.018674841,0.028295213,0.03848149,0.041876916,0.07583117,0.9292148,0,0,0.024170397,0.03165171,0.037406567,0.03165171,0.09783256,0.21005225,0.15077724,0.10934227,0.071360216,0.04891628,0.05006725,0.039133023,0.023019426,0.024170397,0.043161422,0.037982054,0.029349767,0.032802682,0.029349767,0.028774282,0.022443939,0.025321368,0.02762331,0.024745882,0.02129297,0.028774282,0.02762331,0.029349767,0.061576962,0.9374661,0,0,0.002923357,0.016565692,0.02825912,0.022412406,0.02825912,0.047260944,0.16565692,0.11937043,0.07357116,0.041901458,0.022412406,0.019001823,0.023874085,0.015104014,0.013642334,0.011693429,0.010718977,0.009257299,0.011206203,0.010718977,0.011693429,0.016078467,0.025335765,0.03751642,0.039465327,0.03995255,0.048722625,0.049209848,0.070160575,0.9637335
img_001160.jpg,0,0,0.000634532,0.004441726,0.07995107,0.16878559,0.7601697,0.3064791,0.29569206,0.3692978,0.19607048,0.13832805,0.06979855,0.0412446,0.04378273,0.034899276,0.034264743,0.03045755,0.007614388,0.004441726,0.004441726,0.001903597,0.001903597,0.001269065,0.001269065,0.000634532,0,0.000634532,0,0.000634532,0,0,0,0,0,0.6712454,0.21432227,0.22176401,0.20092712,0.22622906,0.2626936,0.47403917,0.14139315,0.15404412,0.09748686,0.07144076,0.036464553,0.02976698,0.02976698,0.02976698,0.029022807,0.03944125,0.03572038,0.052092217,0.017116014,0.004465047,0.004465047,0.000744175,0.002232524,0,0.000744175,0.000744175,0,0,0,0.003763063,0.6190239,0.29257816,0.12418109,0.13358875,0.23801376,0.16745631,0.18815316,0.22484304,0.14675947,0.33397186,0.31609732,0.12700339,0.13923335,0.13358875,0.081846625,0.039512165,0.042334463,0.037630633,0.0385714,0.04045293,0.028222974,0.016933786,0.028222974,0.026341444,0.031045273,0.025400678,0.016933786,0.041393697,0.03198604,0.13829258
img_001161.jpg,0,0.5814665,0.3880799,0.7069065,0.1075822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000970716,0.9580969,0.2701827,0.09513019,0.000970716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010459549,0.9606442,0.25364405,0.11276701,0.001307444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_001162.jpg,0,0.06456442,0.21347913,0.26346448,0.24263725,0.3394839,0.31240848,0.42487553,0.28012627,0.19681734,0.19369325,0.15516287,0.14266653,0.12912884,0.12704611,0.12183931,0.11246705,0.11871522,0.08330893,0.06456442,0.060398974,0.043737188,0.029158125,0.01874451,0.021868594,0.014579062,0.01874451,0.011454977,0.023951316,0.03748902,0.03436493,0.36447656,0.003159888,0.09584993,0.22856522,0.25489762,0.27385694,0.30334923,0.19380645,0.22329873,0.40551892,0.30124262,0.22540532,0.21065918,0.19907293,0.1548345,0.1295554,0.122182325,0.108489476,0.108489476,0.06951753,0.04950491,0.03581206,0.03370547,0.03370547,0.016852735,0.01790603,0.018959327,0.014746143,0.020012623,0.022119215,0.037918653,0.034758765,0.366547,0.004342463,0.07924995,0.23449299,0.27466077,0.34414017,0.22363684,0.2638046,0.26597586,0.27248955,0.19866768,0.13461635,0.14330128,0.11181842,0.108561575,0.066222556,0.061880097,0.023883546,0.020626698,0.026054777,0.017369851,0.027140394,0.031482857,0.061880097,0.09553418,0.13027388,0.16935605,0.11181842,0.116160884,0.12484581,0.10313349,0.105304725,0.49395517
